Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
99248,TNU50,NERUL,THANE,SATURDAY,Weekend
99400,TV2,VASHI,THANE,SATURDAY,Weekend
99403,TV 3,THANE,VASHI,SATURDAY,Weekend
99406,TV8,VASHI,THANE,SATURDAY,Weekend
99413,TV 13,THANE,VASHI,SATURDAY,Weekend
99420,TV22,VASHI,THANE,SATURDAY,Weekend
99422,TV24,VASHI,THANE,SATURDAY,Weekend
99431,TV 31,THANE,VASHI,SATURDAY,Weekend
99435,TV 35,THANE,VASHI,SATURDAY,Weekend
99446,TV48,VASHI,THANE,SATURDAY,Weekend
99447,TV 47,THANE,VASHI,SATURDAY,Weekend
99458,TV60,VASHI,THANE,SATURDAY,Weekend
99462,TV64,VASHI,THANE,SATURDAY,Weekend
99472,TV74,VASHI,THANE,SATURDAY,Weekend
99479,TV 79,THANE,VASHI,SATURDAY,Weekend
99481,TV 81,THANE,VASHI,SATURDAY,Weekend
99500,TV102,VASHI,THANE,SATURDAY,Weekend
99501,TV 101,THANE,VASHI,SATURDAY,Weekend
99806,PUNE-LNL EMU,PUNE JN.,LONAVLA,SATURDAY,Weekend
99816,PUNE-LNL EMU,PUNE JN.,LONAVLA,SATURDAY,Weekend
99818,PUNE-LNL,PUNE JN.,LONAVLA,SATURDAY,Weekend
99826,PUNE-LNL EMU,PUNE JN.,LONAVLA,SATURDAY,Weekend
99832,PUNE-LNL EMU,SHIVAJINAGAR,LONAVLA,SATURDAY,Weekend
99836,PUNE-TGN EMU,PUNE JN.,LONAVLA,SATURDAY,Weekend
